2020-06-25 17:03:03.128828 ptpd2[21144].startup (notice)    (___) PTPDv2 started successfully on eno1 using "slaveonly" preset (PID 21144)
2020-06-25 17:03:03.128853 ptpd2[21144].startup (info)      (___) TimingService.PTP0: PTP service init
2020-06-25 17:03:03.129176 ptpd2[21144].eno1 (info)      (init) Observed_drift loaded from kernel: 11823 ppb
2020-06-25 17:03:03.229353 ptpd2[21144].eno1 (notice)    (lstn_init) Now in state: PTP_LISTENING
2020-06-25 17:03:03.678241 ptpd2[21144].eno1 (info)      (lstn_init) New best master selected: 503eaafffe092696(unknown)/1
2020-06-25 17:03:03.678275 ptpd2[21144].eno1 (notice)    (slv) Now in state: PTP_SLAVE, Best master: 503eaafffe092696(unknown)/1 (IPv4:172.16.1.49)
2020-06-25 17:03:04.678061 ptpd2[21144].eno1 (notice)    (slv) Received first Sync from Master
2020-06-25 17:03:05.678242 ptpd2[21144].eno1 (notice)    (slv) Received first Delay Response from Master
2020-06-25 17:03:13.128927 ptpd2[21144].eno1 (notice)    (slv) TimingService.PTP0: elected best TimingService
2020-06-25 17:03:13.128976 ptpd2[21144].eno1 (info)      (slv) TimingService.PTP0: acquired clock control
2020-06-25 17:03:41.995241 ptpd2[21144].eno1 (info)      (slv) TimingService: Timing domain shutting down
2020-06-25 17:03:41.995279 ptpd2[21144].eno1 (info)      (slv) TimingService.PTP0: PTP service shutdown
2020-06-25 17:06:55.517399 ptpd2[21305].startup (notice)    (___) PTPDv2 started successfully on eno1 using "slaveonly" preset (PID 21305)
2020-06-25 17:06:55.517441 ptpd2[21305].startup (info)      (___) TimingService.PTP0: PTP service init
2020-06-25 17:06:55.517900 ptpd2[21305].eno1 (info)      (init) Observed_drift loaded from kernel: 21273 ppb
2020-06-25 17:06:55.618102 ptpd2[21305].eno1 (notice)    (lstn_init) Now in state: PTP_LISTENING
2020-06-25 17:06:55.678018 ptpd2[21305].eno1 (info)      (lstn_init) New best master selected: 503eaafffe092696(unknown)/1
2020-06-25 17:06:55.678073 ptpd2[21305].eno1 (notice)    (slv) Now in state: PTP_SLAVE, Best master: 503eaafffe092696(unknown)/1 (IPv4:172.16.1.49)
2020-06-25 17:06:56.677594 ptpd2[21305].eno1 (notice)    (slv) Received first Sync from Master
2020-06-25 17:06:57.677790 ptpd2[21305].eno1 (notice)    (slv) Received first Delay Response from Master
2020-06-25 17:07:05.517485 ptpd2[21305].eno1 (notice)    (slv) TimingService.PTP0: elected best TimingService
2020-06-25 17:07:05.517512 ptpd2[21305].eno1 (info)      (slv) TimingService.PTP0: acquired clock control
2020-06-25 17:10:09.748566 ptpd2[21305].eno1 (info)      (slv) TimingService: Timing domain shutting down
2020-06-25 17:10:09.748656 ptpd2[21305].eno1 (info)      (slv) TimingService.PTP0: PTP service shutdown
# Timestamp, State, Clock ID, One Way Delay, Offset From Master, Slave to Master, Master to Slave, Observed Drift, Last packet Received, One Way Delay Mean, One Way Delay Std Dev, Offset From Master Mean, Offset From Master Std Dev, Observed Drift Mean, Observed Drift Std Dev, raw delayMS, raw delaySM
2020-06-25 17:10:33.839402, init, 
2020-06-25 17:10:33.940129, lstn_init,  1 
2020-06-25 17:15:27.666852, slv, 503eaafffe092696(unknown)/1,  0.000066861, -0.000010009,  0.000084851,  0.000054125, 19965.275613281, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000054125,  0.000084851
2020-06-25 17:15:36.677772, slv, 503eaafffe092696(unknown)/1,  0.000067200, -0.000018389,  0.000070833,  0.000055912, 19810.159613281, S, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000055912,  0.000070833
2020-06-25 17:15:37.118236, slv, 503eaafffe092696(unknown)/1,  0.000067144, -0.000018389,  0.000068903,  0.000055912, 19791.770613281, D, 0.000000000, 0, 0.000000000, 0, 0, 0,  0.000055912,  0.000068903
2020-06-25 17:15:46.677780, slv, 503eaafffe092696(unknown)/1,  0.000065070,  0.000015115,  0.000060031,  0.000070281, 19737.620613281, S, 0.000062832, 9117, -0.000004316, 21928, 19868, 113,  0.000070281,  0.000060031
2020-06-25 17:15:47.472632, slv, 503eaafffe092696(unknown)/1,  0.000065274,  0.000015115,  0.000062181,  0.000070281, 19752.735613281, D, 0.000062832, 9117, -0.000004316, 21928, 19868, 113,  0.000070281,  0.000062181
2020-06-25 17:15:56.677805, slv, 503eaafffe092696(unknown)/1,  0.000065493,  0.000005772,  0.000061639,  0.000084284, 19754.763613281, S, 0.000062832, 9117, -0.000004316, 21928, 19868, 113,  0.000084284,  0.000061639
2020-06-25 17:15:57.326494, slv, 503eaafffe092696(unknown)/1,  0.000065532,  0.000005772,  0.000063049,  0.000084284, 19760.535613281, D, 0.000062832, 9117, -0.000004316, 21928, 19868, 113,  0.000084284,  0.000063049
2020-06-25 17:16:06.677816, slv, 503eaafffe092696(unknown)/1,  0.000065279, -0.000009103,  0.000062311,  0.000091131, 19739.975613281, S, 0.000062832, 9117, -0.000004316, 21928, 19868, 113,  0.000091131,  0.000062311
2020-06-25 17:16:07.117658, slv, 503eaafffe092696(unknown)/1,  0.000065401, -0.000009103,  0.000058426,  0.000091131, 19730.872613281, D, 0.000062832, 9117, -0.000004316, 21928, 19868, 113,  0.000091131,  0.000058426
2020-06-25 17:16:16.677865, slv, 503eaafffe092696(unknown)/1,  0.000065547,  0.000012645,  0.000058841,  0.000101706, 19753.474613281, S, 0.000065589, 297, 0.000000528, 13720, 19761, 19,  0.000101706,  0.000058841
2020-06-25 17:16:17.211538, slv, 503eaafffe092696(unknown)/1,  0.000065747,  0.000012645,  0.000059402,  0.000101706, 19766.119613281, D, 0.000065589, 297, 0.000000528, 13720, 19761, 19,  0.000101706,  0.000059402
2020-06-25 17:16:26.677764, slv, 503eaafffe092696(unknown)/1,  0.000066770,  0.000003139,  0.000073927,  0.000053323, 19898.070613281, S, 0.000065589, 297, 0.000000528, 13720, 19761, 19,  0.000053323,  0.000073927
2020-06-25 17:16:27.037739, slv, 503eaafffe092696(unknown)/1,  0.000066845,  0.000003139,  0.000072515,  0.000053323, 19901.209613281, D, 0.000065589, 297, 0.000000528, 13720, 19761, 19,  0.000053323,  0.000072515
2020-06-25 17:16:36.677828, slv, 503eaafffe092696(unknown)/1,  0.000066406,  0.000012192,  0.000065922,  0.000087467, 19821.588613281, S, 0.000065589, 297, 0.000000528, 13720, 19761, 19,  0.000087467,  0.000065922
2020-06-25 17:16:37.672399, slv, 503eaafffe092696(unknown)/1,  0.000066495,  0.000012192,  0.000065193,  0.000087467, 19833.780613281, D, 0.000065589, 297, 0.000000528, 13720, 19761, 19,  0.000087467,  0.000065193
2020-06-25 17:16:46.677776, slv, 503eaafffe092696(unknown)/1,  0.000066688,  0.000001555,  0.000067869,  0.000065660, 19835.829613281, S, 0.000066470, 283, 0.000002745, 14998, 19846, 31,  0.000065660,  0.000067869
2020-06-25 17:16:48.157178, slv, 503eaafffe092696(unknown)/1,  0.000066694, -0.000002321,  0.000066462,  0.000063073, 19835.063613281, D, 0.000066470, 283, 0.000002745, 14998, 19846, 31,  0.000063073,  0.000066462
2020-06-25 17:16:56.677787, slv, 503eaafffe092696(unknown)/1,  0.000066985, -0.000010168,  0.000068135,  0.000059205, 19855.546613281, S, 0.000066470, 283, 0.000002745, 14998, 19846, 31,  0.000059205,  0.000068135
2020-06-25 17:16:58.113309, slv, 503eaafffe092696(unknown)/1,  0.000066660, -0.000009844,  0.000067246,  0.000055005, 19835.534613281, D, 0.000066470, 283, 0.000002745, 14998, 19846, 31,  0.000055005,  0.000067246
2020-06-25 17:17:06.677821, slv, 503eaafffe092696(unknown)/1,  0.000065973,  0.000002195,  0.000063062,  0.000089736, 19804.526613281, S, 0.000066470, 283, 0.000002745, 14998, 19846, 31,  0.000089736,  0.000063062
2020-06-25 17:17:08.329585, slv, 503eaafffe092696(unknown)/1,  0.000066409,  0.000028884,  0.000063198,  0.000099976, 19835.605613281, D, 0.000066470, 283, 0.000002745, 14998, 19846, 31,  0.000099976,  0.000063198
2020-06-25 17:17:16.677782, slv, 503eaafffe092696(unknown)/1,  0.000068047, -0.000014212,  0.000071819,  0.000058205, 19887.085613281, S, 0.000066840, 719, 0.000001709, 17168, 19851, 49,  0.000058205,  0.000071819
2020-06-25 17:17:19.645953, slv, 503eaafffe092696(unknown)/1,  0.000067792, -0.000011123,  0.000066934,  0.000075304, 19841.993613281, D, 0.000066840, 719, 0.000001709, 17168, 19851, 49,  0.000075304,  0.000066934
2020-06-25 17:17:26.677777, slv, 503eaafffe092696(unknown)/1,  0.000068484,  0.000025265,  0.000068692,  0.000072037, 19884.949613281, S, 0.000066840, 719, 0.000001709, 17168, 19851, 49,  0.000072037,  0.000068692
2020-06-25 17:17:29.312512, slv, 503eaafffe092696(unknown)/1,  0.000068784, -0.000007519,  0.000073447,  0.000050795, 19905.956613281, D, 0.000066840, 719, 0.000001709, 17168, 19851, 49,  0.000050795,  0.000073447
2020-06-25 17:17:36.677817, slv, 503eaafffe092696(unknown)/1,  0.000068253,  0.000004827,  0.000062041,  0.000092053, 19797.741613281, S, 0.000066840, 719, 0.000001709, 17168, 19851, 49,  0.000092053,  0.000062041
2020-06-25 17:17:40.580727, slv, 503eaafffe092696(unknown)/1,  0.000068023, -0.000001157,  0.000062770,  0.000055478, 19819.606613281, D, 0.000066840, 719, 0.000001709, 17168, 19851, 49,  0.000055478,  0.000062770
2020-06-25 17:17:46.677787, slv, 503eaafffe092696(unknown)/1,  0.000067685,  0.000007465,  0.000062253,  0.000059938, 19805.276613281, S, 0.000068091, 379, -0.000002727, 13065, 19840, 33,  0.000059938,  0.000062253
2020-06-25 17:17:50.683865, slv, 503eaafffe092696(unknown)/1,  0.000067008,  0.000005726,  0.000056809,  0.000076223, 19781.916613281, D, 0.000068091, 379, -0.000002727, 13065, 19840, 33,  0.000076223,  0.000056809
2020-06-25 17:17:56.677807, slv, 503eaafffe092696(unknown)/1,  0.000066870,  0.000016278,  0.000061367,  0.000085329, 19834.123613281, S, 0.000068091, 379, -0.000002727, 13065, 19840, 33,  0.000085329,  0.000061367
2020-06-25 17:18:00.778747, slv, 503eaafffe092696(unknown)/1,  0.000067219, -0.000012032,  0.000066724,  0.000065522, 19845.550613281, D, 0.000068091, 379, -0.000002727, 13065, 19840, 33,  0.000065522,  0.000066724
2020-06-25 17:18:06.677734, slv, 503eaafffe092696(unknown)/1,  0.000066769, -0.000023885,  0.000062105,  0.000032237, 19822.539613281, S, 0.000068091, 379, -0.000002727, 13065, 19840, 33,  0.000032237,  0.000062105
2020-06-25 17:18:11.108488, slv, 503eaafffe092696(unknown)/1,  0.000066300, -0.000013664,  0.000057963,  0.000054792, 19770.152613281, D, 0.000068091, 379, -0.000002727, 13065, 19840, 33,  0.000054792,  0.000057963
2020-06-25 17:18:16.677802, slv, 503eaafffe092696(unknown)/1,  0.000065914,  0.000011599,  0.000058757,  0.000069107, 19796.679613281, S, 0.000066799, 500, -0.000000287, 13957, 19806, 32,  0.000069107,  0.000058757
2020-06-25 17:18:22.673108, slv, 503eaafffe092696(unknown)/1,  0.000066671,  0.000005499,  0.000065785,  0.000054717, 19882.757613281, D, 0.000066799, 500, -0.000000287, 13957, 19806, 32,  0.000054717,  0.000065785
2020-06-25 17:18:26.677777, slv, 503eaafffe092696(unknown)/1,  0.000066173, -0.000013773,  0.000062210,  0.000051488, 19830.123613281, S, 0.000066799, 500, -0.000000287, 13957, 19806, 32,  0.000051488,  0.000062210
2020-06-25 17:18:32.137172, slv, 503eaafffe092696(unknown)/1,  0.000067021, -0.000000530,  0.000068818,  0.000071684, 19889.915613281, D, 0.000066799, 500, -0.000000287, 13957, 19806, 32,  0.000071684,  0.000068818
2020-06-25 17:18:36.677730, slv, 503eaafffe092696(unknown)/1,  0.000066467, -0.000017346,  0.000066729,  0.000017447, 19878.322613281, S, 0.000066799, 500, -0.000000287, 13957, 19806, 32,  0.000017447,  0.000066729
2020-06-25 17:18:42.695048, slv, 503eaafffe092696(unknown)/1,  0.000066192,  0.000014118,  0.000065442,  0.000061803, 19903.242613281, D, 0.000066799, 500, -0.000000287, 13957, 19806, 32,  0.000061803,  0.000065442
2020-06-25 17:18:46.677735, slv, 503eaafffe092696(unknown)/1,  0.000065962, -0.000007061,  0.000065227,  0.000026670, 19875.977613281, S, 0.000066384, 339, 0.000002643, 17107, 19859, 30,  0.000026670,  0.000065227
2020-06-25 17:18:52.107283, slv, 503eaafffe092696(unknown)/1,  0.000065793, -0.000001834,  0.000063839,  0.000081291, 19854.775613281, D, 0.000066384, 339, 0.000002643, 17107, 19859, 30,  0.000081291,  0.000063839
2020-06-25 17:18:56.677805, slv, 503eaafffe092696(unknown)/1,  0.000066168,  0.000010329,  0.000068645,  0.000088277, 19905.873613281, S, 0.000066384, 339, 0.000002643, 17107, 19859, 30,  0.000088277,  0.000068645
2020-06-25 17:19:02.400733, slv, 503eaafffe092696(unknown)/1,  0.000065962,  0.000007189,  0.000069469,  0.000063196, 19899.153613281, D, 0.000066384, 339, 0.000002643, 17107, 19859, 30,  0.000063196,  0.000069469
2020-06-25 17:19:06.677760, slv, 503eaafffe092696(unknown)/1,  0.000065942, -0.000018280,  0.000068072,  0.000048618, 19882.272613281, S, 0.000066384, 339, 0.000002643, 17107, 19859, 30,  0.000048618,  0.000068072
2020-06-25 17:19:13.044611, slv, 503eaafffe092696(unknown)/1,  0.000065665, -0.000003201,  0.000063663,  0.000093128, 19841.918613281, D, 0.000066384, 339, 0.000002643, 17107, 19859, 30,  0.000093128,  0.000063663
2020-06-25 17:19:16.677780, slv, 503eaafffe092696(unknown)/1,  0.000065912,  0.000000000,  0.000065100,  0.000061333, 19874.535613281, S, 0.000065851, 140, -0.000000048, 11313, 19879, 21,  0.000061333,  0.000065100
2020-06-25 17:19:23.006919, slv, 503eaafffe092696(unknown)/1,  0.000066422,  0.000015518,  0.000070432,  0.000086682, 19912.198613281, D, 0.000065851, 140, -0.000000048, 11313, 19879, 21,  0.000086682,  0.000070432
2020-06-25 17:19:26.677800, slv, 503eaafffe092696(unknown)/1,  0.000066601, -0.000008885,  0.000069452,  0.000069761, 19862.119613281, S, 0.000065851, 140, -0.000000048, 11313, 19879, 21,  0.000069761,  0.000069452
2020-06-25 17:19:34.580678, slv, 503eaafffe092696(unknown)/1,  0.000065906,  0.000003922,  0.000061773,  0.000067926, 19831.697613281, D, 0.000065851, 140, -0.000000048, 11313, 19879, 21,  0.000067926,  0.000061773
2020-06-25 17:19:36.677790, slv, 503eaafffe092696(unknown)/1,  0.000065942, -0.000001459,  0.000062904,  0.000060225, 19844.009613281, S, 0.000065851, 140, -0.000000048, 11313, 19879, 21,  0.000060225,  0.000062904
2020-06-25 17:19:45.001325, slv, 503eaafffe092696(unknown)/1,  0.000065807,  0.000006205,  0.000062662,  0.000091641, 19842.893613281, D, 0.000065851, 140, -0.000000048, 11313, 19879, 21,  0.000091641,  0.000062662
2020-06-25 17:19:46.677798, slv, 503eaafffe092696(unknown)/1,  0.000065978, -0.000005295,  0.000061098,  0.000075917, 19845.536613281, S, 0.000066117, 266, -0.000000967, 12889, 19865, 26,  0.000075917,  0.000061098
2020-06-25 17:19:55.000659, slv, 503eaafffe092696(unknown)/1,  0.000066657,  0.000001584,  0.000064453,  0.000085974, 19869.586613281, D, 0.000066117, 266, -0.000000967, 12889, 19865, 26,  0.000085974,  0.000064453
2020-06-25 17:19:56.677794, slv, 503eaafffe092696(unknown)/1,  0.000066938,  0.000005834,  0.000065777,  0.000065963, 19885.571613281, S, 0.000066117, 266, -0.000000967, 12889, 19865, 26,  0.000065963,  0.000065777
2020-06-25 17:20:06.677835, slv, 503eaafffe092696(unknown)/1,  0.000066983,  0.000006244,  0.000065141,  0.000092354, 19850.369613281, S, 0.000066117, 266, -0.000000967, 12889, 19865, 26,  0.000092354,  0.000065141
2020-06-25 17:20:06.687088, slv, 503eaafffe092696(unknown)/1,  0.000067048,  0.000006244,  0.000062448,  0.000092354, 19856.613613281, D, 0.000066117, 266, -0.000000967, 12889, 19865, 26,  0.000092354,  0.000062448
2020-06-25 17:20:16.677815, slv, 503eaafffe092696(unknown)/1,  0.000066045,  0.000009069,  0.000058570,  0.000084107, 19789.758613281, S, 0.000066658, 361, -0.000001859, 9312, 19857, 33,  0.000084107,  0.000058570
2020-06-25 17:20:16.996379, slv, 503eaafffe092696(unknown)/1,  0.000066052,  0.000009069,  0.000057287,  0.000084107, 19798.827613281, D, 0.000066658, 361, -0.000001859, 9312, 19857, 33,  0.000084107,  0.000057287
2020-06-25 17:20:26.253700, slv, 503eaafffe092696(unknown)/1,  0.000066190, -0.000004383,  0.000061267,  0.000046011, 19831.658613281, D, 0.000066658, 361, -0.000001859, 9312, 19857, 33,  0.000046011,  0.000061267
2020-06-25 17:20:26.677767, slv, 503eaafffe092696(unknown)/1,  0.000066190, -0.000019555,  0.000061267,  0.000047308, 19831.658613281, S, 0.000066658, 361, -0.000001859, 9312, 19857, 33,  0.000047308,  0.000061267
2020-06-25 17:20:36.677760, slv, 503eaafffe092696(unknown)/1,  0.000066755,  0.000006761,  0.000067216,  0.000043252, 19914.210613281, S, 0.000066658, 361, -0.000001859, 9312, 19857, 33,  0.000043252,  0.000067216
2020-06-25 17:20:36.855207, slv, 503eaafffe092696(unknown)/1,  0.000066732,  0.000006761,  0.000069047,  0.000043252, 19920.971613281, D, 0.000066658, 361, -0.000001859, 9312, 19857, 33,  0.000043252,  0.000069047
2020-06-25 17:20:46.115664, slv, 503eaafffe092696(unknown)/1,  0.000066822, -0.000014519,  0.000065458,  0.000061776, 19873.226613281, D, 0.000066423, 288, 0.000002782, 13389, 19855, 39,  0.000061776,  0.000065458
2020-06-25 17:20:46.677770, slv, 503eaafffe092696(unknown)/1,  0.000066714,  0.000000056,  0.000064059,  0.000071891, 19873.226613281, S, 0.000066423, 288, 0.000002782, 13389, 19855, 39,  0.000071891,  0.000064059
2020-06-25 17:20:56.677825, slv, 503eaafffe092696(unknown)/1,  0.000065771,  0.000020984,  0.000057102,  0.000088228, 19828.926613281, S, 0.000066423, 288, 0.000002782, 13389, 19855, 39,  0.000088228,  0.000057102
2020-06-25 17:20:56.742161, slv, 503eaafffe092696(unknown)/1,  0.000065915,  0.000020984,  0.000061386,  0.000088228, 19849.910613281, D, 0.000066423, 288, 0.000002782, 13389, 19855, 39,  0.000088228,  0.000061386
2020-06-25 17:21:06.162287, slv, 503eaafffe092696(unknown)/1,  0.000066021,  0.000019717,  0.000063956,  0.000083442, 19868.698613281, D, 0.000066423, 288, 0.000002782, 13389, 19855, 39,  0.000083442,  0.000063956
2020-06-25 17:21:06.677768, slv, 503eaafffe092696(unknown)/1,  0.000066021,  0.000005097,  0.000063956,  0.000058671, 19868.698613281, S, 0.000066423, 288, 0.000002782, 13389, 19855, 39,  0.000058671,  0.000063956
2020-06-25 17:21:16.677787, slv, 503eaafffe092696(unknown)/1,  0.000065495, -0.000007811,  0.000064352,  0.000059661, 19877.364613281, S, 0.000065963, 400, 0.000000138, 12158, 19847, 26,  0.000059661,  0.000064352
2020-06-25 17:21:17.086865, slv, 503eaafffe092696(unknown)/1,  0.000065486, -0.000007811,  0.000063946,  0.000059661, 19869.553613281, D, 0.000065963, 400, 0.000000138, 12158, 19847, 26,  0.000059661,  0.000063946
2020-06-25 17:21:26.677760, slv, 503eaafffe092696(unknown)/1,  0.000065914, -0.000021494,  0.000065879,  0.000050512, 19894.299613281, S, 0.000065963, 400, 0.000000138, 12158, 19847, 26,  0.000050512,  0.000065879
2020-06-25 17:21:28.069226, slv, 503eaafffe092696(unknown)/1,  0.000065754, -0.000013523,  0.000064057,  0.000054269, 19859.282613281, D, 0.000065963, 400, 0.000000138, 12158, 19847, 26,  0.000054269,  0.000064057
2020-06-25 17:21:36.677784, slv, 503eaafffe092696(unknown)/1,  0.000065432,  0.000000228,  0.000059753,  0.000068540, 19818.918613281, S, 0.000065963, 400, 0.000000138, 12158, 19847, 26,  0.000068540,  0.000059753
2020-06-25 17:21:39.082543, slv, 503eaafffe092696(unknown)/1,  0.000065354,  0.000004728,  0.000060506,  0.000063520, 19831.091613281, D, 0.000065963, 400, 0.000000138, 12158, 19847, 26,  0.000063520,  0.000060506
2020-06-25 17:21:46.677778, slv, 503eaafffe092696(unknown)/1,  0.000065154,  0.000002769,  0.000063435,  0.000063487, 19858.868613281, S, 0.000065514, 363, -0.000000617, 16407, 19853, 35,  0.000063487,  0.000063435
2020-06-25 17:21:49.545490, slv, 503eaafffe092696(unknown)/1,  0.000065147, -0.000008689,  0.000061518,  0.000068635, 19841.689613281, D, 0.000065514, 363, -0.000000617, 16407, 19853, 35,  0.000068635,  0.000061518
2020-06-25 17:21:56.677757, slv, 503eaafffe092696(unknown)/1,  0.000064456, -0.000019177,  0.000057411,  0.000035998, 19806.014613281, S, 0.000065514, 363, -0.000000617, 16407, 19853, 35,  0.000035998,  0.000057411
2020-06-25 17:21:59.654415, slv, 503eaafffe092696(unknown)/1,  0.000064272,  0.000016549,  0.000057885,  0.000069473, 19803.069613281, D, 0.000065514, 363, -0.000000617, 16407, 19853, 35,  0.000069473,  0.000057885
2020-06-25 17:22:06.677746, slv, 503eaafffe092696(unknown)/1,  0.000064689,  0.000008828,  0.000063142,  0.000047207, 19869.749613281, S, 0.000065514, 363, -0.000000617, 16407, 19853, 35,  0.000047207,  0.000063142
2020-06-25 17:22:09.095877, slv, 503eaafffe092696(unknown)/1,  0.000065542,  0.000008555,  0.000064296,  0.000098026, 19870.310613281, D, 0.000065514, 363, -0.000000617, 16407, 19853, 35,  0.000098026,  0.000064296
2020-06-25 17:22:16.677803, slv, 503eaafffe092696(unknown)/1,  0.000065633,  0.000018118,  0.000067885,  0.000078400, 19932.953613281, S, 0.000064915, 506, 0.000002470, 12364, 19846, 35,  0.000078400,  0.000067885
2020-06-25 17:22:19.637801, slv, 503eaafffe092696(unknown)/1,  0.000065824, -0.000011885,  0.000070755,  0.000054548, 19939.314613281, D, 0.000064915, 506, 0.000002470, 12364, 19846, 35,  0.000054548,  0.000070755
2020-06-25 17:22:26.677753, slv, 503eaafffe092696(unknown)/1,  0.000065340, -0.000019056,  0.000064396,  0.000040288, 19866.894613281, S, 0.000064915, 506, 0.000002470, 12364, 19846, 35,  0.000040288,  0.000064396
2020-06-25 17:22:29.241742, slv, 503eaafffe092696(unknown)/1,  0.000065102, -0.000001888,  0.000061901,  0.000074866, 19826.693613281, D, 0.000064915, 506, 0.000002470, 12364, 19846, 35,  0.000074866,  0.000061901
2020-06-25 17:22:36.677827, slv, 503eaafffe092696(unknown)/1,  0.000065388,  0.000031932,  0.000065607,  0.000089544, 19879.410613281, S, 0.000064915, 506, 0.000002470, 12364, 19846, 35,  0.000089544,  0.000065607
2020-06-25 17:22:40.734330, slv, 503eaafffe092696(unknown)/1,  0.000065984, -0.000010321,  0.000073945,  0.000066614, 19942.534613281, D, 0.000064915, 506, 0.000002470, 12364, 19846, 35,  0.000066614,  0.000073945
2020-06-25 17:22:46.677724, slv, 503eaafffe092696(unknown)/1,  0.000065844, -0.000028088,  0.000068200,  0.000020364, 19878.182613281, S, 0.000065557, 358, -0.000001826, 16890, 19892, 48,  0.000020364,  0.000068200
2020-06-25 17:22:50.595804, slv, 503eaafffe092696(unknown)/1,  0.000065526,  0.000011075,  0.000064287,  0.000071391, 19843.716613281, D, 0.000065557, 358, -0.000001826, 16890, 19892, 48,  0.000071391,  0.000064287
2020-06-25 17:22:56.677800, slv, 503eaafffe092696(unknown)/1,  0.000065867,  0.000000890,  0.000065504,  0.000077809, 19844.777613281, S, 0.000065557, 358, -0.000001826, 16890, 19892, 48,  0.000077809,  0.000065504
2020-06-25 17:23:00.059694, slv, 503eaafffe092696(unknown)/1,  0.000065971, -0.000000919,  0.000066227,  0.000069295, 19851.117613281, D, 0.000065557, 358, -0.000001826, 16890, 19892, 48,  0.000069295,  0.000066227
2020-06-25 17:23:06.677776, slv, 503eaafffe092696(unknown)/1,  0.000065968,  0.000000044,  0.000067314,  0.000067039, 19860.587613281, S, 0.000065557, 358, -0.000001826, 16890, 19892, 48,  0.000067039,  0.000067314
2020-06-25 17:23:10.652704, slv, 503eaafffe092696(unknown)/1,  0.000064790, -0.000001219,  0.000063018,  0.000059240, 19808.421613281, D, 0.000065557, 358, -0.000001826, 16890, 19892, 48,  0.000059240,  0.000063018
2020-06-25 17:23:16.677778, slv, 503eaafffe092696(unknown)/1,  0.000065359, -0.000023006,  0.000068688,  0.000050422, 19848.856613281, S, 0.000065571, 383, -0.000000978, 12579, 19842, 19,  0.000050422,  0.000068688
2020-06-25 17:23:20.489342, slv, 503eaafffe092696(unknown)/1,  0.000065160,  0.000006420,  0.000065794,  0.000089024, 19814.990613281, D, 0.000065571, 383, -0.000000978, 12579, 19842, 19,  0.000089024,  0.000065794
2020-06-25 17:23:26.677797, slv, 503eaafffe092696(unknown)/1,  0.000065545,  0.000010117,  0.000068622,  0.000081565, 19836.663613281, S, 0.000065571, 383, -0.000000978, 12579, 19842, 19,  0.000081565,  0.000068622
2020-06-25 17:23:31.104548, slv, 503eaafffe092696(unknown)/1,  0.000065694, -0.000004697,  0.000072936,  0.000065736, 19848.986613281, D, 0.000065571, 383, -0.000000978, 12579, 19842, 19,  0.000065736,  0.000072936
2020-06-25 17:23:36.677811, slv, 503eaafffe092696(unknown)/1,  0.000065667, -0.000000450,  0.000071700,  0.000077449, 19824.677613281, S, 0.000065571, 383, -0.000000978, 12579, 19842, 19,  0.000077449,  0.000071700
2020-06-25 17:23:41.150133, slv, 503eaafffe092696(unknown)/1,  0.000065107, -0.000018880,  0.000066883,  0.000049946, 19781.473613281, D, 0.000065571, 383, -0.000000978, 12579, 19842, 19,  0.000049946,  0.000066883
2020-06-25 17:23:46.677835, slv, 503eaafffe092696(unknown)/1,  0.000064901,  0.000006056,  0.000065663,  0.000096276, 19750.551613281, S, 0.000065446, 298, -0.000003277, 9810, 19820, 30,  0.000096276,  0.000065663
2020-06-25 17:23:51.952746, slv, 503eaafffe092696(unknown)/1,  0.000065888,  0.000020387,  0.000069223,  0.000084924, 19813.216613281, D, 0.000065446, 298, -0.000003277, 9810, 19820, 30,  0.000084924,  0.000069223
2020-06-25 17:23:56.677776, slv, 503eaafffe092696(unknown)/1,  0.000066284, -0.000005592,  0.000067805,  0.000045356, 19792.366613281, S, 0.000065446, 298, -0.000003277, 9810, 19820, 30,  0.000045356,  0.000067805
2020-06-25 17:24:01.206159, slv, 503eaafffe092696(unknown)/1,  0.000066382,  0.000005382,  0.000070705,  0.000063373, 19788.611613281, D, 0.000065446, 298, -0.000003277, 9810, 19820, 30,  0.000063373,  0.000070705
2020-06-25 17:24:06.677804, slv, 503eaafffe092696(unknown)/1,  0.000066313,  0.000011345,  0.000065144,  0.000078054, 19771.691613281, S, 0.000065446, 298, -0.000003277, 9810, 19820, 30,  0.000078054,  0.000065144
2020-06-25 17:24:11.183656, slv, 503eaafffe092696(unknown)/1,  0.000066859,  0.000006086,  0.000073136,  0.000069468, 19816.162613281, D, 0.000065446, 298, -0.000003277, 9810, 19820, 30,  0.000069468,  0.000073136
2020-06-25 17:24:16.677820, slv, 503eaafffe092696(unknown)/1,  0.000066910, -0.000012473,  0.000074559,  0.000083539, 19793.539613281, S, 0.000066129, 544, 0.000001433, 11516, 19791, 21,  0.000083539,  0.000074559
2020-06-25 17:24:21.344917, slv, 503eaafffe092696(unknown)/1,  0.000067298, -0.000005869,  0.000074156,  0.000038875, 19812.714613281, D, 0.000066129, 544, 0.000001433, 11516, 19791, 21,  0.000038875,  0.000074156
2020-06-25 17:24:26.300756, dsbl, 
